retailer,diamond_type,shape,polish,symmetry,fluorescence,retail_price,price_carat,qualityScore,qualityMaxScore,cut,color,clarity,carat,report,price_2025,price_carat_2025
camden gems,lab,round,Excellent,Excellent,None,2879.0,1425.25,18.0,18.0,super ideal,E,VVS2,2.02,IGI,2879.0,1425.25
ember star,lab,round,Excellent,Excellent,None,2866.0,1418.81,18.0,18.0,super ideal,E,VVS2,2.02,IGI,2866.0,1418.81
gemstone harmony,lab,round,Excellent,Excellent,None,2871.0,1421.29,18.0,18.0,super ideal,E,VVS2,2.02,IGI,2871.0,1421.29
grace brooks,lab,round,Excellent,Excellent,None,2866.56,1419.09,18.0,18.0,super ideal,E,VVS2,2.02,IGI,2866.56,1419.09
infinity diamonds,lab,round,Excellent,Excellent,None,2841.0,1406.44,18.0,18.0,super ideal,E,VVS2,2.02,IGI,2841.0,1406.44
jane brear,lab,round,Very Good,Excellent,None,2785.0,1378.71,18.0,18.0,super ideal,E,VVS2,2.02,IGI,2785.0,1378.71
knox diamonds,lab,round,Excellent,Excellent,None,2871.0,1421.29,18.0,18.0,super ideal,E,VVS2,2.02,IGI,2871.0,1421.29
michelle kennedy,lab,round,Excellent,Very Good,None,2785.0,1378.71,18.0,18.0,super ideal,E,VVS2,2.02,IGI,2785.0,1378.71
serenade diamonds,lab,round,Excellent,Excellent,None,2780.6,1376.53,18.0,18.0,super ideal,E,VVS2,2.02,IGI,2780.6,1376.53
stellar radiance,lab,round,Excellent,Excellent,None,2871.0,1421.29,18.0,18.0,super ideal,E,VVS2,2.02,IGI,2871.0,1421.29
sunset gems,lab,round,Excellent,Excellent,None,2809.0,1390.59,18.0,18.0,super ideal,E,VVS2,2.02,IGI,2809.0,1390.59
taiga gems,lab,round,Excellent,Excellent,None,2834.0,1402.97,18.0,18.0,super ideal,E,VVS2,2.02,IGI,2834.0,1402.97
temperley,lab,round,Excellent,Excellent,None,2874.0,1422.77,18.0,18.0,super ideal,E,VVS2,2.02,IGI,2874.0,1422.77
tierra mia diamonds,lab,round,Excellent,Excellent,None,2853.0,1412.38,18.0,18.0,super ideal,E,VVS2,2.02,IGI,2853.0,1412.38
united diam,lab,round,Excellent,Excellent,None,2786.0,1379.21,18.0,18.0,super ideal,E,VVS2,2.02,IGI,2786.0,1379.21
vega diamonds,lab,round,Excellent,Excellent,None,2788.0,1380.2,18.0,18.0,super ideal,E,VVS2,2.02,IGI,2788.0,1380.2
white lily,lab,round,Excellent,Excellent,None,2859.0,1415.35,18.0,18.0,super ideal,E,VVS2,2.02,IGI,2859.0,1415.35
clermont diamonds,lab,round,Excellent,Excellent,None,1476.58,769.05,18.0,18.0,super ideal,G,SI1,1.92,IGI,1476.58,769.05
taiga gems,lab,round,Excellent,Excellent,None,1506.43,784.6,18.0,18.0,super ideal,G,SI1,1.92,IGI,1506.43,784.6
jane brear,lab,round,Excellent,Excellent,None,1669.61,1105.7,18.0,18.0,super ideal,J,VS1,1.51,IGI,1669.61,1105.7
sunset gems,lab,round,Excellent,Very Good,None,896.0,593.38,18.0,18.0,super ideal,J,VS1,1.51,IGI,896.0,593.38
westminster diamonds,lab,oval,Very Good,Excellent,None,322.38,565.58,15.0,15.0,super ideal,G,VS1,0.57,IGI,322.38,565.58
albert's creations,lab,pear,Excellent,Excellent,None,2618.0,1296.04,15.0,15.0,super ideal,D,VS2,2.02,IGI,2618.0,1296.04
cornerstone,lab,pear,Excellent,Excellent,None,2646.0,1309.9,15.0,15.0,super ideal,D,VS2,2.02,IGI,2646.0,1309.9
fuji diamonds,lab,pear,Excellent,Excellent,None,2599.0,1286.63,15.0,15.0,super ideal,D,VS2,2.02,IGI,2599.0,1286.63
grace brooks,lab,pear,Excellent,Excellent,None,2700.0,1336.63,15.0,15.0,super ideal,D,VS2,2.02,IGI,2700.0,1336.63
i & m designs,lab,pear,Excellent,Excellent,None,2600.0,1287.13,15.0,15.0,super ideal,D,VS2,2.02,IGI,2600.0,1287.13
michelle kennedy,lab,pear,Excellent,Excellent,None,2596.0,1285.15,15.0,15.0,super ideal,D,VS2,2.02,IGI,2596.0,1285.15
periwinkle stones,lab,pear,Excellent,Excellent,None,2620.0,1297.03,15.0,15.0,super ideal,D,VS2,2.02,IGI,2620.0,1297.03
serenade diamonds,lab,pear,Excellent,Excellent,None,2497.0,1236.14,15.0,15.0,super ideal,D,VS2,2.02,IGI,2497.0,1236.14
taiga gems,lab,pear,Excellent,Excellent,None,2507.0,1241.09,15.0,15.0,super ideal,D,VS2,2.02,IGI,2507.0,1241.09
temperley,lab,pear,Excellent,Excellent,None,2608.0,1291.09,15.0,15.0,super ideal,D,VS2,2.02,IGI,2608.0,1291.09
vega diamonds,lab,pear,Excellent,Excellent,None,2539.0,1256.93,15.0,15.0,super ideal,D,VS2,2.02,IGI,2539.0,1256.93
white lily,lab,pear,Very Good,Excellent,None,2575.0,1274.75,15.0,15.0,super ideal,D,VS2,2.02,IGI,2575.0,1274.75
nebula stones,lab,oval,Excellent,Excellent,None,2516.36,1138.62,15.0,15.0,very good,F,VS2,2.21,IGI,2516.36,1138.62
white lily,lab,oval,Excellent,Excellent,None,2376.0,1075.11,15.0,15.0,very good,F,VS2,2.21,IGI,2376.0,1075.11
jane brear,lab,round,Excellent,Excellent,None,307.46,809.11,18.0,18.0,super ideal,D,VVS2,0.38,IGI,307.46,809.11
michelle kennedy,lab,round,Excellent,Excellent,None,318.0,836.84,18.0,18.0,super ideal,D,VVS2,0.38,IGI,318.0,836.84
temperley,lab,round,Excellent,Excellent,None,318.0,836.84,18.0,18.0,super ideal,D,VVS2,0.38,IGI,318.0,836.84
white lily,lab,round,Excellent,Excellent,None,305.46,803.84,18.0,18.0,super ideal,D,VVS2,0.38,IGI,305.46,803.84
avignon diamonds,lab,round,Excellent,Excellent,None,4249.0,1699.6,18.0,18.0,ideal,D,VVS2,2.5,IGI,4249.0,1699.6
bella gems,lab,round,Excellent,Excellent,None,4444.0,1777.6,18.0,18.0,ideal,D,VVS2,2.5,IGI,4444.0,1777.6
dagenham diamonds,lab,round,Excellent,Excellent,None,4545.16,1818.06,18.0,18.0,ideal,D,VVS2,2.5,IGI,4545.16,1818.06
diamonds by zoya,lab,round,Excellent,Excellent,None,4359.0,1743.6,18.0,18.0,ideal,D,VVS2,2.5,IGI,4359.0,1743.6
jane brear,lab,round,Excellent,Excellent,None,4414.0,1765.6,18.0,18.0,ideal,D,VVS2,2.5,IGI,4414.0,1765.6
la marquise,lab,round,Excellent,Excellent,None,4379.59,1751.84,18.0,18.0,ideal,D,VVS2,2.5,IGI,4379.59,1751.84
michelle kennedy,lab,round,Excellent,Excellent,None,4394.92,1757.97,18.0,18.0,ideal,D,VVS2,2.5,IGI,4394.92,1757.97
sara's diamonds,lab,round,Excellent,Excellent,None,4358.0,1743.2,18.0,18.0,ideal,D,VVS2,2.5,IGI,4358.0,1743.2
temperley,lab,round,Excellent,Excellent,None,4221.0,1688.4,18.0,18.0,ideal,D,VVS2,2.5,IGI,4221.0,1688.4
united diam,lab,round,Excellent,Excellent,None,4249.0,1699.6,18.0,18.0,ideal,D,VVS2,2.5,IGI,4249.0,1699.6
white lily,lab,round,Excellent,Excellent,None,4374.0,1749.6,18.0,18.0,ideal,D,VVS2,2.5,IGI,4374.0,1749.6
cirrus gems,lab,round,Excellent,Excellent,None,935.23,766.58,18.0,18.0,ideal,I,VVS2,1.22,IGI,935.23,766.58
athena diamonds,lab,round,Excellent,Excellent,None,350.0,1093.75,18.0,18.0,ideal,D,VVS1,0.32,IGI,350.0,1093.75
atkinson crafts,lab,round,Excellent,Excellent,None,4280.0,1712.0,18.0,18.0,super ideal,E,VVS2,2.5,IGI,4280.0,1712.0
avignon diamonds,lab,round,Excellent,Excellent,None,4097.0,1638.8,18.0,18.0,super ideal,E,VVS2,2.5,IGI,4097.0,1638.8
cv diamonds,lab,round,Excellent,Excellent,None,4199.0,1679.6,18.0,18.0,super ideal,E,VVS2,2.5,IGI,4199.0,1679.6
camden gems,lab,round,Excellent,Excellent,None,4213.0,1685.2,18.0,18.0,super ideal,E,VVS2,2.5,IGI,4213.0,1685.2
diamonds by zoya,lab,round,Excellent,Excellent,None,4229.0,1691.6,18.0,18.0,super ideal,E,VVS2,2.5,IGI,4229.0,1691.6
ember star,lab,round,Excellent,Excellent,None,4055.0,1622.0,18.0,18.0,super ideal,E,VVS2,2.5,IGI,4055.0,1622.0
gemstone harmony,lab,round,Excellent,Excellent,None,4199.0,1679.6,18.0,18.0,super ideal,E,VVS2,2.5,IGI,4199.0,1679.6
hoseki,lab,round,Excellent,Excellent,None,4259.0,1703.6,18.0,18.0,super ideal,E,VVS2,2.5,IGI,4259.0,1703.6
i & m designs,lab,round,Excellent,Excellent,None,4382.0,1752.8,18.0,18.0,super ideal,E,VVS2,2.5,IGI,4382.0,1752.8
irene jewelry,lab,round,Excellent,Excellent,None,4199.0,1679.6,18.0,18.0,super ideal,E,VVS2,2.5,IGI,4199.0,1679.6
jane brear,lab,round,Excellent,Excellent,None,4205.0,1682.0,18.0,18.0,super ideal,E,VVS2,2.5,IGI,4205.0,1682.0
marlowe & co,lab,round,Excellent,Excellent,None,4212.0,1684.8,18.0,18.0,super ideal,E,VVS2,2.5,IGI,4212.0,1684.8
michelle kennedy,lab,round,Excellent,Excellent,None,4205.0,1682.0,18.0,18.0,super ideal,E,VVS2,2.5,IGI,4205.0,1682.0
nebula stones,lab,round,Excellent,Excellent,None,4279.5,1711.8,18.0,18.0,super ideal,E,VVS2,2.5,IGI,4279.5,1711.8
periwinkle stones,lab,round,Excellent,Excellent,None,4243.0,1697.2,18.0,18.0,super ideal,E,VVS2,2.5,IGI,4243.0,1697.2
serenade diamonds,lab,round,Excellent,Excellent,None,4031.0,1612.4,18.0,18.0,super ideal,E,VVS2,2.5,IGI,4031.0,1612.4
stellar radiance,lab,round,Excellent,Excellent,None,4199.0,1679.6,18.0,18.0,super ideal,E,VVS2,2.5,IGI,4199.0,1679.6
temperley,lab,round,Excellent,Excellent,None,4199.0,1679.6,18.0,18.0,super ideal,E,VVS2,2.5,IGI,4199.0,1679.6
white lily,lab,round,Excellent,Excellent,None,4232.0,1692.8,18.0,18.0,super ideal,E,VVS2,2.5,IGI,4232.0,1692.8
cirrus gems,lab,round,Excellent,Excellent,None,918.82,712.26,18.0,18.0,super ideal,H,VVS2,1.29,IGI,918.82,712.26
michelle kennedy,lab,round,Excellent,Excellent,None,956.2,741.24,18.0,18.0,super ideal,H,VVS2,1.29,IGI,956.2,741.24
taiga gems,lab,round,Excellent,Excellent,None,922.36,715.01,18.0,18.0,super ideal,H,VVS2,1.29,IGI,922.36,715.01
bayside gems,lab,round,Excellent,Excellent,None,780.81,697.15,18.0,18.0,super ideal,D,VS1,1.12,IGI,780.81,697.15
diamonds by zoya,lab,round,Excellent,Excellent,None,805.95,719.6,18.0,18.0,super ideal,D,VS1,1.12,IGI,805.95,719.6
emilia sterling,lab,round,Excellent,Excellent,None,784.0,700.0,18.0,18.0,super ideal,D,VS1,1.12,IGI,784.0,700.0
eternity fine jewelers,lab,round,Excellent,Excellent,None,807.94,721.38,18.0,18.0,super ideal,D,VS1,1.12,IGI,807.94,721.38
infinity diamonds,lab,round,Excellent,Excellent,None,811.0,724.11,18.0,18.0,super ideal,D,VS1,1.12,IGI,811.0,724.11
jane brear,lab,round,Excellent,Excellent,None,840.0,750.0,18.0,18.0,super ideal,D,VS1,1.12,IGI,840.0,750.0
magnolia,lab,round,Excellent,Excellent,None,788.0,703.57,18.0,18.0,super ideal,D,VS1,1.12,IGI,788.0,703.57
marlowe & co,lab,round,Excellent,Excellent,None,814.9,727.59,18.0,18.0,super ideal,D,VS1,1.12,IGI,814.9,727.59
mei & co,lab,round,Excellent,Excellent,None,786.0,701.79,18.0,18.0,super ideal,D,VS1,1.12,IGI,786.0,701.79
michelle kennedy,lab,round,Excellent,Excellent,None,824.86,736.48,18.0,18.0,super ideal,D,VS1,1.12,IGI,824.86,736.48
oasis diamonds,lab,round,Excellent,Excellent,None,843.0,752.68,18.0,18.0,super ideal,D,VS1,1.12,IGI,843.0,752.68
silva diamonds,lab,round,Excellent,Excellent,None,789.0,704.46,18.0,18.0,super ideal,D,VS1,1.12,IGI,789.0,704.46
starlight crafts,lab,round,Excellent,Excellent,None,786.0,701.79,18.0,18.0,super ideal,D,VS1,1.12,IGI,786.0,701.79
tamara,lab,round,Excellent,Excellent,None,808.0,721.43,18.0,18.0,super ideal,D,VS1,1.12,IGI,808.0,721.43
temperley,lab,round,Excellent,Excellent,None,816.9,729.38,18.0,18.0,super ideal,D,VS1,1.12,IGI,816.9,729.38
tilia diamonds,lab,round,Excellent,Excellent,None,801.97,716.04,18.0,18.0,super ideal,D,VS1,1.12,IGI,801.97,716.04
white lily,lab,round,Excellent,Excellent,None,845.75,755.13,18.0,18.0,super ideal,D,VS1,1.12,IGI,845.75,755.13
roma diamonds,lab,round,Excellent,Excellent,None,395.0,572.46,15.0,18.0,very good,D,VS2,0.69,IGI,395.0,572.46
white lily,lab,round,Very Good,Very Good,None,331.0,479.71,16.0,18.0,very good,D,VS2,0.69,IGI,331.0,479.71
avignon diamonds,lab,round,Excellent,Excellent,None,1422.0,894.34,18.0,18.0,ideal,G,VVS2,1.59,IGI,1422.0,894.34
camden gems,lab,round,Excellent,Excellent,None,1431.8,900.5,18.0,18.0,ideal,G,VVS2,1.59,IGI,1431.8,900.5
clermont diamonds,lab,round,Excellent,Excellent,None,1423.84,895.5,18.0,18.0,ideal,G,VVS2,1.59,IGI,1423.84,895.5
eterna luxe,lab,round,Excellent,Excellent,None,1414.0,889.31,18.0,18.0,ideal,G,VVS2,1.59,IGI,1414.0,889.31
jane brear,lab,round,Excellent,Excellent,None,1465.64,921.79,18.0,18.0,ideal,G,VVS2,1.59,IGI,1465.64,921.79
marlowe & co,lab,round,Excellent,Excellent,None,1438.0,904.4,18.0,18.0,ideal,G,VVS2,1.59,IGI,1438.0,904.4
nova stars,lab,round,Excellent,Excellent,None,1401.0,881.13,18.0,18.0,ideal,G,VVS2,1.59,IGI,1401.0,881.13
rosella,lab,round,Excellent,Excellent,None,1380.0,867.92,18.0,18.0,ideal,G,VVS2,1.59,IGI,1380.0,867.92
starlit stones,lab,round,Excellent,Excellent,None,1424.0,895.6,18.0,18.0,ideal,G,VVS2,1.59,IGI,1424.0,895.6
taiga gems,lab,round,Excellent,Excellent,None,1399.0,879.87,18.0,18.0,ideal,G,VVS2,1.59,IGI,1399.0,879.87
vespera gems,lab,round,Excellent,Excellent,None,1392.0,875.47,18.0,18.0,ideal,G,VVS2,1.59,IGI,1392.0,875.47
white lily,lab,round,Excellent,Excellent,None,1448.72,911.14,18.0,18.0,ideal,G,VVS2,1.59,IGI,1448.72,911.14
mei & co,lab,round,Excellent,Excellent,None,2375.0,946.22,18.0,18.0,ideal,G,SI1,2.51,IGI,2375.0,946.22
temperley,lab,round,Excellent,Excellent,None,2768.05,1102.81,18.0,18.0,ideal,G,SI1,2.51,IGI,2768.05,1102.81
55 e diamonds,lab,emerald,Excellent,Excellent,None,682.36,675.6,15.0,15.0,super ideal,E,SI1,1.01,IGI,682.36,675.6
avignon diamonds,lab,emerald,Very Good,Excellent,None,697.8,690.89,15.0,15.0,super ideal,E,SI1,1.01,IGI,697.8,690.89
bayside gems,lab,emerald,Excellent,Excellent,None,722.37,715.22,15.0,15.0,super ideal,E,SI1,1.01,IGI,722.37,715.22
cirrus gems,lab,emerald,Excellent,Excellent,None,710.0,702.97,15.0,15.0,super ideal,E,SI1,1.01,IGI,710.0,702.97
fabiola,lab,emerald,Excellent,Excellent,None,709.0,701.98,15.0,15.0,super ideal,E,SI1,1.01,IGI,709.0,701.98
fuji diamonds,lab,emerald,Excellent,Excellent,None,705.52,698.53,15.0,15.0,super ideal,E,SI1,1.01,IGI,705.52,698.53
hoseki,lab,emerald,Excellent,Excellent,None,719.38,712.26,15.0,15.0,super ideal,E,SI1,1.01,IGI,719.38,712.26
infinity diamonds,lab,emerald,Excellent,Excellent,None,699.73,692.8,15.0,15.0,super ideal,E,SI1,1.01,IGI,699.73,692.8
jane brear,lab,emerald,Excellent,Excellent,None,751.22,743.78,15.0,15.0,super ideal,E,SI1,1.01,IGI,751.22,743.78
marlowe & co,lab,emerald,Excellent,Excellent,None,724.36,717.19,15.0,15.0,super ideal,E,SI1,1.01,IGI,724.36,717.19
michelle kennedy,lab,emerald,Excellent,Excellent,None,725.79,718.6,15.0,15.0,super ideal,E,SI1,1.01,IGI,725.79,718.6
roma diamonds,lab,emerald,Excellent,Excellent,None,698.0,691.09,15.0,15.0,super ideal,E,SI1,1.01,IGI,698.0,691.09
serene peaks diamonds,lab,emerald,Excellent,Excellent,None,707.44,700.44,15.0,15.0,super ideal,E,SI1,1.01,IGI,707.44,700.44
simetría,lab,emerald,Excellent,Excellent,None,692.0,685.15,15.0,15.0,super ideal,E,SI1,1.01,IGI,692.0,685.15
taiga gems,lab,emerald,Excellent,Excellent,None,710.43,703.4,15.0,15.0,super ideal,E,SI1,1.01,IGI,710.43,703.4
temperley,lab,emerald,Very Good,Very Good,None,726.35,719.16,15.0,15.0,super ideal,E,SI1,1.01,IGI,726.35,719.16
thalassa gems,lab,emerald,Very Good,Very Good,None,698.49,691.57,15.0,15.0,super ideal,E,SI1,1.01,IGI,698.49,691.57
tilia diamonds,lab,emerald,Excellent,Excellent,None,709.44,702.42,15.0,15.0,super ideal,E,SI1,1.01,IGI,709.44,702.42
white lily,lab,round,Excellent,Excellent,None,3121.0,1479.15,18.0,18.0,ideal,J,VVS2,2.11,IGI,3121.0,1479.15
avignon diamonds,lab,round,Excellent,Excellent,None,377.0,523.61,17.0,18.0,ideal,D,VS1,0.72,IGI,377.0,523.61
ember star,lab,round,Excellent,Excellent,None,351.0,487.5,18.0,18.0,ideal,D,VS1,0.72,IGI,351.0,487.5
eternity fine jewelers,lab,round,Excellent,Excellent,None,347.26,482.31,18.0,18.0,ideal,D,VS1,0.72,IGI,347.26,482.31
hoseki,lab,round,Excellent,Very Good,None,354.22,491.97,18.0,18.0,ideal,D,VS1,0.72,IGI,354.22,491.97
jane brear,lab,round,Excellent,Excellent,None,371.0,515.28,18.0,18.0,ideal,D,VS1,0.72,IGI,371.0,515.28
knox diamonds,lab,round,Excellent,Excellent,None,347.0,481.94,17.0,18.0,ideal,D,VS1,0.72,IGI,347.0,481.94
marlowe & co,lab,round,Very Good,Excellent,None,358.2,497.5,17.0,18.0,ideal,D,VS1,0.72,IGI,358.2,497.5
mei & co,lab,round,Excellent,Excellent,None,344.27,478.15,18.0,18.0,ideal,D,VS1,0.72,IGI,344.27,478.15
michelle kennedy,lab,round,Excellent,Excellent,None,383.0,531.94,18.0,18.0,ideal,D,VS1,0.72,IGI,383.0,531.94
promenade jewelry,lab,round,Excellent,Excellent,None,366.16,508.56,18.0,18.0,ideal,D,VS1,0.72,IGI,366.16,508.56
serenade diamonds,lab,round,Excellent,Excellent,None,343.28,476.78,17.0,18.0,ideal,D,VS1,0.72,IGI,343.28,476.78
simetría,lab,round,Excellent,Excellent,None,330.08,458.44,18.0,18.0,ideal,D,VS1,0.72,IGI,330.08,458.44
temperley,lab,round,Excellent,Excellent,None,371.0,515.28,18.0,18.0,ideal,D,VS1,0.72,IGI,371.0,515.28
white lily,lab,round,Excellent,Excellent,None,367.16,509.94,18.0,18.0,ideal,D,VS1,0.72,IGI,367.16,509.94
jane brear,lab,round,Excellent,Very Good,None,1575.08,1043.1,18.0,18.0,ideal,J,VS2,1.51,IGI,1575.08,1043.1
clermont diamonds,lab,round,Excellent,Excellent,None,1544.0,768.16,18.0,18.0,super ideal,H,SI1,2.01,IGI,1544.0,768.16
white lily,lab,round,Excellent,Excellent,None,1590.0,791.04,18.0,18.0,super ideal,H,SI1,2.01,IGI,1590.0,791.04
meridian crafts,lab,oval,Excellent,Excellent,None,346.0,494.29,15.0,15.0,very good,G,VS2,0.7,IGI,346.0,494.29
temperley,lab,oval,Excellent,Excellent,None,433.0,618.57,15.0,15.0,very good,G,VS2,0.7,IGI,433.0,618.57
diamonds by zoya,lab,round,Excellent,Excellent,None,2805.69,1027.73,18.0,18.0,ideal,G,VS2,2.73,IGI,2805.69,1027.73
taiga gems,lab,round,Excellent,Excellent,None,2896.44,1060.97,18.0,18.0,ideal,G,VS2,2.73,IGI,2896.44,1060.97
cornerstone,lab,round,Excellent,Excellent,None,302.0,539.29,18.0,18.0,super ideal,E,VS1,0.56,IGI,302.0,539.29
jane brear,lab,round,Excellent,Excellent,None,316.0,564.29,18.0,18.0,super ideal,E,VS1,0.56,IGI,316.0,564.29
lotus creation,lab,round,Excellent,Excellent,None,324.29,579.09,18.0,18.0,super ideal,E,VS1,0.56,IGI,324.29,579.09
marlowe & co,lab,round,Excellent,Excellent,None,363.18,648.54,18.0,18.0,super ideal,E,VS1,0.56,IGI,363.18,648.54
michelle kennedy,lab,round,Excellent,Excellent,None,319.0,569.64,18.0,18.0,super ideal,E,VS1,0.56,IGI,319.0,569.64
temperley,lab,round,Excellent,Excellent,None,319.0,569.64,18.0,18.0,super ideal,E,VS1,0.56,IGI,319.0,569.64
white lily,lab,round,Excellent,Excellent,None,317.0,566.07,18.0,18.0,super ideal,E,VS1,0.56,IGI,317.0,566.07
jane brear,lab,round,Excellent,Excellent,None,1848.71,1081.12,18.0,18.0,super ideal,J,VS1,1.71,IGI,1848.71,1081.12
temperley,lab,round,Excellent,Excellent,None,1848.71,1081.12,18.0,18.0,super ideal,J,VS1,1.71,IGI,1848.71,1081.12
albert's creations,lab,round,Excellent,Excellent,None,2365.0,1188.44,18.0,18.0,ideal,E,VVS2,1.99,IGI,2365.0,1188.44
michelle kennedy,lab,round,Excellent,Excellent,None,2466.92,1239.66,18.0,18.0,ideal,E,VVS2,1.99,IGI,2466.92,1239.66
riviera jewels,lab,round,Excellent,Excellent,None,2401.0,1206.53,18.0,18.0,ideal,E,VVS2,1.99,IGI,2401.0,1206.53
taiga gems,lab,round,Excellent,Excellent,None,2312.5,1162.06,18.0,18.0,ideal,E,VVS2,1.99,IGI,2312.5,1162.06
tierra mia diamonds,lab,round,Excellent,Excellent,None,2326.0,1168.84,18.0,18.0,ideal,E,VVS2,1.99,IGI,2326.0,1168.84
white lily,lab,round,Excellent,Excellent,None,2355.0,1183.42,18.0,18.0,ideal,E,VVS2,1.99,IGI,2355.0,1183.42
albert's creations,lab,pear,Very Good,Excellent,None,338.0,582.76,14.0,15.0,very good,F,VS1,0.58,IGI,338.0,582.76
diamonds by zoya,lab,pear,Excellent,Very Good,None,343.0,591.38,15.0,15.0,very good,F,VS1,0.58,IGI,343.0,591.38
cirrus gems,lab,round,Excellent,Excellent,None,859.0,753.51,18.0,18.0,super ideal,F,VVS2,1.14,IGI,859.0,753.51
diamonds by zoya,lab,round,Excellent,Excellent,None,887.0,778.07,18.0,18.0,super ideal,F,VVS2,1.14,IGI,887.0,778.07
eternity fine jewelers,lab,round,Excellent,Excellent,None,883.0,774.56,18.0,18.0,super ideal,F,VVS2,1.14,IGI,883.0,774.56
iris diamonds,lab,round,Excellent,Excellent,None,871.0,764.04,18.0,18.0,super ideal,F,VVS2,1.14,IGI,871.0,764.04
jane brear,lab,round,Excellent,Excellent,None,901.0,790.35,18.0,18.0,super ideal,F,VVS2,1.14,IGI,901.0,790.35
michelle kennedy,lab,round,Excellent,Excellent,None,899.0,788.6,18.0,18.0,super ideal,F,VVS2,1.14,IGI,899.0,788.6
montmartre gems,lab,round,Excellent,Excellent,None,889.0,779.82,18.0,18.0,super ideal,F,VVS2,1.14,IGI,889.0,779.82
silva diamonds,lab,round,Excellent,Excellent,None,871.0,764.04,18.0,18.0,super ideal,F,VVS2,1.14,IGI,871.0,764.04
sunset gems,lab,round,Excellent,Excellent,None,867.0,760.53,18.0,18.0,super ideal,F,VVS2,1.14,IGI,867.0,760.53
tamara,lab,round,Excellent,Excellent,None,883.0,774.56,18.0,18.0,super ideal,F,VVS2,1.14,IGI,883.0,774.56
temperley,lab,round,Excellent,Excellent,None,883.0,774.56,18.0,18.0,super ideal,F,VVS2,1.14,IGI,883.0,774.56
white lily,lab,round,Excellent,Excellent,None,1000.0,877.19,18.0,18.0,super ideal,F,VVS2,1.14,IGI,1000.0,877.19
zimmerman diamonds,lab,round,Excellent,Excellent,None,881.0,772.81,18.0,18.0,super ideal,F,VVS2,1.14,IGI,881.0,772.81
hoseki,lab,round,Excellent,Excellent,None,327.36,861.47,18.0,18.0,super ideal,D,VS2,0.38,IGI,327.36,861.47
jane brear,lab,round,Excellent,Excellent,None,356.21,937.39,18.0,18.0,super ideal,D,VS2,0.38,IGI,356.21,937.39
mei & co,lab,round,Excellent,Excellent,None,324.0,852.63,18.0,18.0,super ideal,D,VS2,0.38,IGI,324.0,852.63
michelle kennedy,lab,round,Very Good,Excellent,None,342.28,900.74,18.0,18.0,super ideal,D,VS2,0.38,IGI,342.28,900.74
promenade jewelry,lab,round,Excellent,Excellent,None,330.34,869.32,18.0,18.0,super ideal,D,VS2,0.38,IGI,330.34,869.32
temperley,lab,round,Excellent,Excellent,None,347.0,913.16,18.0,18.0,super ideal,D,VS2,0.38,IGI,347.0,913.16
sunset gems,lab,cushion,Excellent,Excellent,None,725.0,725.0,14.0,15.0,very good,G,VS2,1.0,IGI,725.0,725.0
jane brear,lab,round,Excellent,Excellent,None,305.46,825.57,18.0,18.0,super ideal,D,VVS2,0.37,IGI,305.46,825.57
michelle kennedy,lab,round,Excellent,Excellent,None,305.46,825.57,18.0,18.0,super ideal,D,VVS2,0.37,IGI,305.46,825.57
temperley,lab,round,Excellent,Excellent,None,316.0,854.05,18.0,18.0,super ideal,D,VVS2,0.37,IGI,316.0,854.05
cirrus gems,lab,cushion,Excellent,Excellent,None,1697.0,986.63,15.0,15.0,super ideal,G,VS2,1.72,IGI,1697.0,986.63
fabiola,lab,cushion,Excellent,Excellent,None,1731.0,1006.4,15.0,15.0,super ideal,G,VS2,1.72,IGI,1731.0,1006.4
taiga gems,lab,cushion,Excellent,Excellent,None,1725.33,1003.1,15.0,15.0,super ideal,G,VS2,1.72,IGI,1725.33,1003.1
white lily,lab,cushion,Excellent,Excellent,None,1883.0,1094.77,15.0,15.0,super ideal,G,VS2,1.72,IGI,1883.0,1094.77
infinity diamonds,lab,oval,Excellent,Excellent,None,2940.0,1455.45,15.0,15.0,super ideal,D,VS1,2.02,IGI,2940.0,1455.45
jane brear,lab,oval,Excellent,Excellent,None,2973.0,1471.78,15.0,15.0,super ideal,D,VS1,2.02,IGI,2973.0,1471.78
marble arch,lab,oval,Excellent,Excellent,None,2921.0,1446.04,15.0,15.0,super ideal,D,VS1,2.02,IGI,2921.0,1446.04
michelle kennedy,lab,oval,Excellent,Excellent,None,2973.0,1471.78,15.0,15.0,super ideal,D,VS1,2.02,IGI,2973.0,1471.78
rosella,lab,oval,Excellent,Excellent,None,2871.0,1421.29,15.0,15.0,super ideal,D,VS1,2.02,IGI,2871.0,1421.29
serenade diamonds,lab,oval,Excellent,Excellent,None,2871.0,1421.29,15.0,15.0,super ideal,D,VS1,2.02,IGI,2871.0,1421.29
