retailer,diamond_type,shape,polish,symmetry,fluorescence,retail_price,price_carat,qualityScore,qualityMaxScore,cut,color,clarity,carat,report,price_2025,price_carat_2025
metanoia diamonds,natural,cushion,Excellent,Very Good,Medium,1976.0,1976.0,13.0,15.0,very good,I,VS1,1.0,GIA,1976.0,1976.0
michelle kennedy,natural,cushion,Very Good,Good,None,1641.0,1641.0,13.0,15.0,very good,I,VS1,1.0,GIA,1641.0,1641.0
phoenix crafts,natural,cushion,Excellent,Excellent,None,1929.0,1929.0,14.0,15.0,very good,I,VS1,1.0,GIA,1929.0,1929.0
vaari’s workshop,natural,cushion,Excellent,Excellent,None,1739.0,1739.0,13.0,15.0,very good,I,VS1,1.0,GIA,1739.0,1739.0
white lily,natural,cushion,Excellent,Excellent,None,2513.0,2513.0,14.0,15.0,very good,I,VS1,1.0,GIA,2513.0,2513.0
helene mitchell,natural,princess,Excellent,Very Good,Faint,502.0,1521.21,15.0,15.0,ideal,G,VVS1,0.33,GIA,502.0,1521.21
michelle kennedy,natural,cushion,Excellent,Very Good,Faint,2642.0,1761.33,14.0,15.0,super ideal,J,SI2,1.5,GIA,2642.0,1761.33
temperley,natural,cushion,Excellent,Excellent,Faint,2947.0,1964.67,14.0,15.0,super ideal,J,SI2,1.5,GIA,2947.0,1964.67
white lily,natural,cushion,Excellent,Very Good,Faint,4492.0,2994.67,14.0,15.0,super ideal,J,SI2,1.5,GIA,4492.0,2994.67
helene mitchell,natural,oval,Excellent,Very Good,None,547.0,1608.82,15.0,15.0,super ideal,F,VS2,0.34,GIA,547.0,1608.82
michelle's creations,natural,oval,Excellent,Very Good,None,536.0,1576.47,15.0,15.0,super ideal,F,VS2,0.34,GIA,536.0,1576.47
helene mitchell,natural,cushion,Excellent,Very Good,None,908.0,1713.21,15.0,15.0,super ideal,E,VS2,0.53,GIA,908.0,1713.21
white lily,natural,cushion,Excellent,Very Good,None,1119.0,2111.32,15.0,15.0,super ideal,E,VS2,0.53,GIA,1119.0,2111.32
alice designs jewelry,natural,round,Excellent,Excellent,Medium,678.0,1614.29,18.0,18.0,super ideal,D,VS2,0.42,GIA,678.0,1614.29
aurora light,natural,round,Excellent,Very Good,Faint,1122.0,2671.43,17.0,18.0,super ideal,D,VS2,0.42,GIA,1122.0,2671.43
carnaby facets,natural,round,Excellent,Excellent,None,1005.0,2392.86,18.0,18.0,super ideal,D,VS2,0.42,GIA,1005.0,2392.86
celestine jewels,natural,round,Excellent,Excellent,None,627.0,1492.86,18.0,18.0,super ideal,D,VS2,0.42,GIA,627.0,1492.86
crown jewels,natural,round,Excellent,Excellent,Faint,652.0,1552.38,18.0,18.0,super ideal,D,VS2,0.42,GIA,652.0,1552.38
diamanta,natural,round,Excellent,Excellent,Faint,778.0,1852.38,18.0,18.0,super ideal,D,VS2,0.42,GIA,778.0,1852.38
francesca,natural,round,Very Good,Very Good,Faint,887.0,2111.9,18.0,18.0,super ideal,D,VS2,0.42,GIA,887.0,2111.9
h & co.,natural,round,Excellent,Excellent,None,716.0,1704.76,18.0,18.0,super ideal,D,VS2,0.42,GIA,716.0,1704.76
helene mitchell,natural,round,Excellent,Excellent,Faint,691.0,1645.24,18.0,18.0,super ideal,D,VS2,0.42,GIA,691.0,1645.24
jane brear,natural,round,Excellent,Excellent,None,880.0,2095.24,18.0,18.0,super ideal,D,VS2,0.42,GIA,880.0,2095.24
michelle kennedy,natural,round,Excellent,Excellent,Faint,775.0,1845.24,18.0,18.0,super ideal,D,VS2,0.42,GIA,775.0,1845.24
onyx avenue,natural,round,Excellent,Excellent,None,753.0,1792.86,18.0,18.0,super ideal,D,VS2,0.42,GIA,753.0,1792.86
phoenix crafts,natural,round,Excellent,Excellent,None,645.0,1535.71,18.0,18.0,super ideal,D,VS2,0.42,GIA,645.0,1535.71
temperley,natural,round,Excellent,Excellent,None,833.0,1983.33,18.0,18.0,super ideal,D,VS2,0.42,GIA,833.0,1983.33
white lily,natural,round,Excellent,Excellent,None,838.0,1995.24,18.0,18.0,super ideal,D,VS2,0.42,GIA,838.0,1995.24
white sands,natural,round,Excellent,Excellent,None,702.0,1671.43,18.0,18.0,super ideal,D,VS2,0.42,GIA,702.0,1671.43
helene mitchell,natural,round,Excellent,Very Good,None,5303.0,5892.22,18.0,18.0,super ideal,F,IF,0.9,GIA,5303.0,5892.22
henry wirth,natural,round,Excellent,Excellent,Faint,4532.0,5035.56,18.0,18.0,super ideal,F,IF,0.9,GIA,4532.0,5035.56
jane brear,natural,round,Excellent,Very Good,None,4958.0,5508.89,18.0,18.0,super ideal,F,IF,0.9,GIA,4958.0,5508.89
mark & mason,natural,round,Excellent,Excellent,None,5601.0,6223.33,18.0,18.0,super ideal,F,IF,0.9,GIA,5601.0,6223.33
michelle kennedy,natural,round,Excellent,Very Good,None,5458.0,6064.44,18.0,18.0,super ideal,F,IF,0.9,GIA,5458.0,6064.44
nara diamonds,natural,round,Excellent,Excellent,Medium,5175.0,5750.0,18.0,18.0,super ideal,F,IF,0.9,GIA,5175.0,5750.0
sophia stones,natural,round,Excellent,Excellent,None,5584.0,6204.44,18.0,18.0,super ideal,F,IF,0.9,GIA,5584.0,6204.44
temperley,natural,round,Excellent,Excellent,None,6475.0,7194.44,18.0,18.0,super ideal,F,IF,0.9,GIA,6475.0,7194.44
white lily,natural,round,Excellent,Excellent,None,5449.0,6054.44,18.0,18.0,super ideal,F,IF,0.9,GIA,5449.0,6054.44
alice designs jewelry,natural,emerald,Excellent,Very Good,None,592.0,1741.18,15.0,15.0,super ideal,D,VS1,0.34,GIA,592.0,1741.18
helene mitchell,natural,emerald,Excellent,Very Good,None,669.0,1967.65,15.0,15.0,super ideal,D,VS1,0.34,GIA,669.0,1967.65
onyx avenue,natural,emerald,Very Good,Very Good,Faint,617.0,1814.71,15.0,15.0,super ideal,D,VS1,0.34,GIA,617.0,1814.71
crown jewels,natural,round,Excellent,Excellent,None,315.0,900.0,18.0,18.0,super ideal,J,VS2,0.35,GIA,315.0,900.0
helene mitchell,natural,round,Excellent,Excellent,None,330.0,942.86,18.0,18.0,super ideal,J,VS2,0.35,GIA,330.0,942.86
j. perrera,natural,round,Excellent,Excellent,None,381.0,1088.57,18.0,18.0,super ideal,J,VS2,0.35,GIA,381.0,1088.57
jane brear,natural,round,Excellent,Excellent,None,446.0,1274.29,18.0,18.0,super ideal,J,VS2,0.35,GIA,446.0,1274.29
michelle kennedy,natural,round,Excellent,Excellent,Faint,331.0,945.71,18.0,18.0,super ideal,J,VS2,0.35,GIA,331.0,945.71
temperley,natural,round,Excellent,Excellent,None,449.0,1282.86,18.0,18.0,super ideal,J,VS2,0.35,GIA,449.0,1282.86
white lily,natural,round,Excellent,Very Good,None,345.0,985.71,18.0,18.0,super ideal,J,VS2,0.35,GIA,345.0,985.71
alice designs jewelry,natural,oval,Excellent,Very Good,None,511.0,1703.33,15.0,15.0,ideal,G,VVS2,0.3,GIA,511.0,1703.33
eleni,natural,oval,Very Good,Very Good,None,481.0,1603.33,15.0,15.0,ideal,G,VVS2,0.3,GIA,481.0,1603.33
helene mitchell,natural,oval,Excellent,Very Good,None,528.0,1760.0,15.0,15.0,ideal,G,VVS2,0.3,GIA,528.0,1760.0
liliane hans,natural,oval,Very Good,Very Good,Faint,462.0,1540.0,15.0,15.0,ideal,G,VVS2,0.3,GIA,462.0,1540.0
paragon crafts,natural,oval,Excellent,Excellent,None,481.0,1603.33,14.0,15.0,ideal,G,VVS2,0.3,GIA,481.0,1603.33
temperley,natural,oval,Excellent,Very Good,None,530.0,1766.67,15.0,15.0,ideal,G,VVS2,0.3,GIA,530.0,1766.67
aurora light,natural,oval,Very Good,Very Good,None,1332.0,2611.76,14.0,15.0,ideal,G,VVS1,0.51,GIA,1332.0,2611.76
crown jewels,natural,oval,Excellent,Very Good,None,975.0,1911.76,15.0,15.0,ideal,G,VVS1,0.51,GIA,975.0,1911.76
helene mitchell,natural,oval,Excellent,Very Good,Medium,925.0,1813.73,14.0,15.0,ideal,G,VVS1,0.51,GIA,925.0,1813.73
satori stones,natural,oval,Excellent,Very Good,None,1134.0,2223.53,15.0,15.0,ideal,G,VVS1,0.51,GIA,1134.0,2223.53
temperley,natural,oval,Excellent,Very Good,None,1019.0,1998.04,15.0,15.0,ideal,G,VVS1,0.51,GIA,1019.0,1998.04
helene mitchell,natural,oval,Excellent,Very Good,None,759.0,1650.0,15.0,15.0,very good,G,VS1,0.46,GIA,759.0,1650.0
jane brear,natural,oval,Very Good,Good,None,850.0,1847.83,14.0,15.0,very good,G,VS1,0.46,GIA,850.0,1847.83
helene mitchell,natural,oval,Very Good,Excellent,Strong,826.0,1290.62,14.0,15.0,super ideal,D,SI2,0.64,GIA,826.0,1290.62
helene mitchell,natural,princess,Excellent,Very Good,None,514.0,1285.0,14.0,15.0,ideal,H,SI1,0.4,GIA,514.0,1285.0
temperley,natural,princess,Excellent,Very Good,None,623.0,1557.5,15.0,15.0,ideal,H,SI1,0.4,GIA,623.0,1557.5
alice designs jewelry,natural,round,Excellent,Excellent,None,1244.0,1727.78,18.0,18.0,super ideal,J,VS2,0.72,GIA,1244.0,1727.78
aurora light,natural,round,Excellent,Excellent,Faint,1402.0,1947.22,18.0,18.0,super ideal,J,VS2,0.72,GIA,1402.0,1947.22
baroque diamonds,natural,round,Excellent,Excellent,Strong,901.0,1251.39,18.0,18.0,super ideal,J,VS2,0.72,GIA,901.0,1251.39
epiphany diamonds,natural,round,Excellent,Excellent,Faint,931.0,1293.06,18.0,18.0,super ideal,J,VS2,0.72,GIA,931.0,1293.06
helene mitchell,natural,round,Excellent,Excellent,None,1196.0,1661.11,18.0,18.0,super ideal,J,VS2,0.72,GIA,1196.0,1661.11
jane brear,natural,round,Excellent,Excellent,None,1367.0,1898.61,18.0,18.0,super ideal,J,VS2,0.72,GIA,1367.0,1898.61
michelle kennedy,natural,round,Excellent,Excellent,None,1120.0,1555.56,18.0,18.0,super ideal,J,VS2,0.72,GIA,1120.0,1555.56
temperley,natural,round,Excellent,Excellent,None,1367.0,1898.61,18.0,18.0,super ideal,J,VS2,0.72,GIA,1367.0,1898.61
whisper diamonds,natural,round,Excellent,Excellent,None,953.0,1323.61,18.0,18.0,super ideal,J,VS2,0.72,GIA,953.0,1323.61
white lily,natural,round,Excellent,Excellent,Faint,1266.0,1758.33,18.0,18.0,super ideal,J,VS2,0.72,GIA,1266.0,1758.33
alice designs jewelry,natural,pear,Excellent,Excellent,Faint,569.0,1625.71,15.0,15.0,ideal,D,SI1,0.35,GIA,569.0,1625.71
helene mitchell,natural,pear,Excellent,Excellent,None,646.0,1845.71,15.0,15.0,ideal,D,SI1,0.35,GIA,646.0,1845.71
temperley,natural,pear,Excellent,Excellent,None,560.0,1600.0,14.0,15.0,ideal,D,SI1,0.35,GIA,560.0,1600.0
crown jewels,natural,round,Excellent,Excellent,Faint,5691.0,4377.69,18.0,18.0,super ideal,G,VS2,1.3,GIA,5691.0,4377.69
emilia sterling,natural,round,Excellent,Excellent,None,5991.0,4608.46,18.0,18.0,super ideal,G,VS2,1.3,GIA,5991.0,4608.46
jane brear,natural,round,Excellent,Excellent,None,6135.0,4719.23,18.0,18.0,super ideal,G,VS2,1.3,GIA,6135.0,4719.23
kiara gems,natural,round,Excellent,Excellent,Strong,4626.0,3558.46,18.0,18.0,super ideal,G,VS2,1.3,GIA,4626.0,3558.46
mark & mason,natural,round,Excellent,Excellent,None,5886.0,4527.69,18.0,18.0,super ideal,G,VS2,1.3,GIA,5886.0,4527.69
michelle kennedy,natural,round,Excellent,Excellent,None,8269.0,6360.77,18.0,18.0,super ideal,G,VS2,1.3,GIA,8269.0,6360.77
mirabella,natural,round,Excellent,Excellent,Faint,4851.0,3731.54,18.0,18.0,super ideal,G,VS2,1.3,GIA,4851.0,3731.54
park avenue fine jewelers,natural,round,Excellent,Excellent,None,5864.0,4510.77,18.0,18.0,super ideal,G,VS2,1.3,GIA,5864.0,4510.77
solstice diamonds,natural,round,Excellent,Excellent,None,5691.0,4377.69,18.0,18.0,super ideal,G,VS2,1.3,GIA,5691.0,4377.69
zenith gems,natural,round,Excellent,Excellent,None,6199.0,4768.46,18.0,18.0,super ideal,G,VS2,1.3,GIA,6199.0,4768.46
alice designs jewelry,natural,emerald,Good,Good,Medium,651.0,1302.0,13.0,15.0,very good,F,SI1,0.5,GIA,651.0,1302.0
allen thomas,natural,emerald,Excellent,Very Good,None,684.0,1368.0,14.0,15.0,very good,F,SI1,0.5,GIA,684.0,1368.0
helene mitchell,natural,emerald,Excellent,Excellent,None,718.0,1436.0,14.0,15.0,very good,F,SI1,0.5,GIA,718.0,1436.0
metanoia diamonds,natural,emerald,Very Good,Good,None,867.0,1734.0,12.0,15.0,very good,F,SI1,0.5,GIA,867.0,1734.0
michelle kennedy,natural,emerald,Excellent,Good,Strong,610.0,1220.0,13.0,15.0,very good,F,SI1,0.5,GIA,610.0,1220.0
temperley,natural,emerald,Excellent,Very Good,None,811.0,1622.0,14.0,15.0,very good,F,SI1,0.5,GIA,811.0,1622.0
white lily,natural,emerald,Very Good,Excellent,None,912.0,1824.0,14.0,15.0,very good,F,SI1,0.5,GIA,912.0,1824.0
alice designs jewelry,natural,emerald,Excellent,Very Good,None,1192.0,2020.34,15.0,15.0,super ideal,G,VVS2,0.59,GIA,1192.0,2020.34
eclipse diamonds,natural,emerald,Very Good,Very Good,None,1169.0,1981.36,15.0,15.0,super ideal,G,VVS2,0.59,GIA,1169.0,1981.36
helene mitchell,natural,emerald,Excellent,Excellent,None,1262.0,2138.98,15.0,15.0,super ideal,G,VVS2,0.59,GIA,1262.0,2138.98
michelle kennedy,natural,emerald,Excellent,Very Good,Faint,1184.0,2006.78,15.0,15.0,super ideal,G,VVS2,0.59,GIA,1184.0,2006.78
vaari’s workshop,natural,emerald,Very Good,Excellent,None,924.0,1566.1,15.0,15.0,super ideal,G,VVS2,0.59,GIA,924.0,1566.1
alice designs jewelry,natural,pear,Very Good,Very Good,None,782.0,1700.0,15.0,15.0,very good,F,VS2,0.46,GIA,782.0,1700.0
temperley,natural,pear,Very Good,Good,Very Strong,783.0,1702.17,11.0,15.0,very good,F,VS2,0.46,GIA,783.0,1702.17
white lily,natural,pear,Good,Good,None,649.0,1410.87,12.0,15.0,very good,F,VS2,0.46,GIA,649.0,1410.87
temperley,natural,round,Excellent,Very Good,Medium,4148.0,4558.24,16.0,18.0,very good,F,SI2,0.91,GIA,4148.0,4558.24
vaari’s workshop,natural,round,Very Good,Very Good,None,1577.0,1732.97,15.0,18.0,very good,F,SI2,0.91,GIA,1577.0,1732.97
white lily,natural,round,Excellent,Very Good,Faint,1627.0,1787.91,14.0,18.0,very good,F,SI2,0.91,GIA,1627.0,1787.91
alice designs jewelry,natural,marquise,Very Good,Very Good,None,627.0,2090.0,14.0,15.0,ideal,D,VS1,0.3,GIA,627.0,2090.0
eclipse diamonds,natural,marquise,Very Good,Very Good,None,589.0,1963.33,15.0,15.0,ideal,D,VS1,0.3,GIA,589.0,1963.33
helene mitchell,natural,marquise,Excellent,Very Good,None,565.0,1883.33,15.0,15.0,ideal,D,VS1,0.3,GIA,565.0,1883.33
jane brear,natural,marquise,Excellent,Very Good,Medium,577.0,1923.33,14.0,15.0,ideal,D,VS1,0.3,GIA,577.0,1923.33
temperley,natural,marquise,Very Good,Very Good,None,587.0,1956.67,14.0,15.0,ideal,D,VS1,0.3,GIA,587.0,1956.67
white lily,natural,marquise,Excellent,Very Good,None,672.0,2240.0,15.0,15.0,ideal,D,VS1,0.3,GIA,672.0,2240.0
michelle kennedy,natural,round,Very Good,Very Good,None,2511.0,2729.35,17.0,18.0,very good,H,SI1,0.92,GIA,2511.0,2729.35
vaari’s workshop,natural,round,Very Good,Very Good,None,1722.0,1871.74,17.0,18.0,very good,H,SI1,0.92,GIA,1722.0,1871.74
baroque diamonds,natural,round,Very Good,Very Good,Strong,2737.0,2737.0,16.0,18.0,very good,I,VVS1,1.0,GIA,2737.0,2737.0
crown jewels,natural,round,Very Good,Excellent,Medium,2190.0,2190.0,14.0,18.0,very good,I,VVS1,1.0,GIA,2190.0,2190.0
emerald bay,natural,round,Excellent,Very Good,None,3754.0,3754.0,15.0,18.0,very good,I,VVS1,1.0,GIA,3754.0,3754.0
jane brear,natural,round,Excellent,Very Good,None,3633.0,3633.0,17.0,18.0,very good,I,VVS1,1.0,GIA,3633.0,3633.0
liliane hans,natural,round,Excellent,Very Good,None,2618.0,2618.0,15.0,18.0,very good,I,VVS1,1.0,GIA,2618.0,2618.0
michelle kennedy,natural,round,Very Good,Very Good,None,3762.0,3762.0,15.0,18.0,very good,I,VVS1,1.0,GIA,3762.0,3762.0
nara diamonds,natural,round,Excellent,Very Good,Medium,2676.0,2676.0,14.0,18.0,very good,I,VVS1,1.0,GIA,2676.0,2676.0
temperley,natural,round,Excellent,Very Good,None,3762.0,3762.0,14.0,18.0,very good,I,VVS1,1.0,GIA,3762.0,3762.0
vaari’s workshop,natural,round,Very Good,Very Good,Medium,2733.0,2733.0,15.0,18.0,very good,I,VVS1,1.0,GIA,2733.0,2733.0
white lily,natural,round,Very Good,Very Good,None,3762.0,3762.0,14.0,18.0,very good,I,VVS1,1.0,GIA,3762.0,3762.0
alice designs jewelry,natural,round,Excellent,Very Good,None,12019.0,5979.6,13.0,18.0,good,D,SI1,2.01,GIA,12019.0,5979.6
michelle kennedy,natural,round,Very Good,Good,None,19826.0,9863.68,15.0,18.0,good,D,SI1,2.01,GIA,19826.0,9863.68
aurora light,natural,pear,Excellent,Excellent,None,6794.0,4529.33,15.0,15.0,ideal,J,SI1,1.5,GIA,6794.0,4529.33
michelle kennedy,natural,pear,Excellent,Very Good,Faint,4191.0,2794.0,14.0,15.0,ideal,J,SI1,1.5,GIA,4191.0,2794.0
temperley,natural,pear,Excellent,Very Good,Faint,6670.0,4446.67,15.0,15.0,ideal,J,SI1,1.5,GIA,6670.0,4446.67
v&c,natural,pear,Excellent,Excellent,Medium,4490.0,2993.33,15.0,15.0,ideal,J,SI1,1.5,GIA,4490.0,2993.33
white lily,natural,pear,Excellent,Excellent,Medium,4022.0,2681.33,15.0,15.0,ideal,J,SI1,1.5,GIA,4022.0,2681.33
michelle kennedy,natural,marquise,Excellent,Very Good,Faint,2708.0,3610.67,15.0,15.0,ideal,E,VS1,0.75,GIA,2708.0,3610.67
aurora light,natural,round,Excellent,Excellent,Faint,1643.0,3042.59,18.0,18.0,super ideal,E,VS1,0.54,GIA,1643.0,3042.59
carnaby facets,natural,round,Excellent,Excellent,None,1575.0,2916.67,18.0,18.0,super ideal,E,VS1,0.54,GIA,1575.0,2916.67
helene mitchell,natural,round,Excellent,Excellent,Faint,1207.0,2235.19,18.0,18.0,super ideal,E,VS1,0.54,GIA,1207.0,2235.19
jane brear,natural,round,Excellent,Excellent,None,1302.0,2411.11,18.0,18.0,super ideal,E,VS1,0.54,GIA,1302.0,2411.11
lumina diamonds,natural,round,Excellent,Excellent,None,1140.0,2111.11,18.0,18.0,super ideal,E,VS1,0.54,GIA,1140.0,2111.11
michelle kennedy,natural,round,Excellent,Excellent,None,1579.0,2924.07,18.0,18.0,super ideal,E,VS1,0.54,GIA,1579.0,2924.07
rya diamonds,natural,round,Excellent,Excellent,None,1240.0,2296.3,18.0,18.0,super ideal,E,VS1,0.54,GIA,1240.0,2296.3
temperley,natural,round,Excellent,Excellent,Faint,1130.0,2092.59,18.0,18.0,super ideal,E,VS1,0.54,GIA,1130.0,2092.59
white lily,natural,round,Excellent,Excellent,None,1283.0,2375.93,18.0,18.0,super ideal,E,VS1,0.54,GIA,1283.0,2375.93
white sands,natural,round,Excellent,Excellent,Faint,979.0,1812.96,18.0,18.0,super ideal,E,VS1,0.54,GIA,979.0,1812.96
alice designs jewelry,natural,round,Excellent,Excellent,Faint,1195.0,1493.75,18.0,18.0,super ideal,J,SI2,0.8,GIA,1195.0,1493.75
constellation,natural,round,Excellent,Excellent,None,849.0,1061.25,18.0,18.0,super ideal,J,SI2,0.8,GIA,849.0,1061.25
helene mitchell,natural,round,Excellent,Very Good,None,1188.0,1485.0,18.0,18.0,super ideal,J,SI2,0.8,GIA,1188.0,1485.0
helios diamonds,natural,round,Excellent,Excellent,None,1013.0,1266.25,18.0,18.0,super ideal,J,SI2,0.8,GIA,1013.0,1266.25
henry wirth,natural,round,Excellent,Excellent,Faint,1033.0,1291.25,18.0,18.0,super ideal,J,SI2,0.8,GIA,1033.0,1291.25
jane brear,natural,round,Excellent,Excellent,Faint,1228.0,1535.0,18.0,18.0,super ideal,J,SI2,0.8,GIA,1228.0,1535.0
kiara gems,natural,round,Excellent,Excellent,None,894.0,1117.5,18.0,18.0,super ideal,J,SI2,0.8,GIA,894.0,1117.5
liliane hans,natural,round,Excellent,Excellent,Faint,872.0,1090.0,18.0,18.0,super ideal,J,SI2,0.8,GIA,872.0,1090.0
michelle kennedy,natural,round,Excellent,Excellent,Faint,995.0,1243.75,17.0,18.0,super ideal,J,SI2,0.8,GIA,995.0,1243.75
temperley,natural,round,Excellent,Excellent,None,1117.0,1396.25,18.0,18.0,super ideal,J,SI2,0.8,GIA,1117.0,1396.25
white lily,natural,round,Very Good,Excellent,Faint,1146.0,1432.5,18.0,18.0,super ideal,J,SI2,0.8,GIA,1146.0,1432.5
emilia sterling,natural,princess,Excellent,Very Good,Faint,3744.0,3706.93,15.0,15.0,super ideal,E,VVS2,1.01,GIA,3744.0,3706.93
helene mitchell,natural,princess,Excellent,Very Good,None,4020.0,3980.2,15.0,15.0,super ideal,E,VVS2,1.01,GIA,4020.0,3980.2
henry wirth,natural,princess,Excellent,Very Good,None,3711.0,3674.26,15.0,15.0,super ideal,E,VVS2,1.01,GIA,3711.0,3674.26
kiara gems,natural,princess,Excellent,Excellent,None,3823.0,3785.15,15.0,15.0,super ideal,E,VVS2,1.01,GIA,3823.0,3785.15
mark & mason,natural,princess,Excellent,Very Good,None,3807.0,3769.31,15.0,15.0,super ideal,E,VVS2,1.01,GIA,3807.0,3769.31
vaari’s workshop,natural,princess,Excellent,Very Good,Faint,3723.0,3686.14,15.0,15.0,super ideal,E,VVS2,1.01,GIA,3723.0,3686.14
white lily,natural,princess,Very Good,Very Good,None,4501.0,4456.44,15.0,15.0,super ideal,E,VVS2,1.01,GIA,4501.0,4456.44
alice designs jewelry,natural,round,Excellent,Excellent,None,1031.0,1808.77,17.0,18.0,super ideal,H,VS1,0.57,GIA,1031.0,1808.77
baroque diamonds,natural,round,Excellent,Excellent,Faint,884.0,1550.88,18.0,18.0,super ideal,H,VS1,0.57,GIA,884.0,1550.88
diamanta,natural,round,Excellent,Excellent,None,1127.0,1977.19,18.0,18.0,super ideal,H,VS1,0.57,GIA,1127.0,1977.19
h & co.,natural,round,Excellent,Excellent,None,976.0,1712.28,18.0,18.0,super ideal,H,VS1,0.57,GIA,976.0,1712.28
helene mitchell,natural,round,Excellent,Excellent,None,1120.0,1964.91,18.0,18.0,super ideal,H,VS1,0.57,GIA,1120.0,1964.91
helios diamonds,natural,round,Excellent,Excellent,None,1024.0,1796.49,18.0,18.0,super ideal,H,VS1,0.57,GIA,1024.0,1796.49
jane brear,natural,round,Excellent,Excellent,None,1237.0,2170.18,18.0,18.0,super ideal,H,VS1,0.57,GIA,1237.0,2170.18
michelle kennedy,natural,round,Excellent,Excellent,None,1308.0,2294.74,18.0,18.0,super ideal,H,VS1,0.57,GIA,1308.0,2294.74
temperley,natural,round,Excellent,Excellent,None,1111.0,1949.12,18.0,18.0,super ideal,H,VS1,0.57,GIA,1111.0,1949.12
white lily,natural,round,Excellent,Excellent,Faint,1147.0,2012.28,18.0,18.0,super ideal,H,VS1,0.57,GIA,1147.0,2012.28
alice designs jewelry,natural,oval,Excellent,Good,None,615.0,1537.5,14.0,15.0,very good,H,VS1,0.4,GIA,615.0,1537.5
eclipse diamonds,natural,oval,Excellent,Very Good,None,688.0,1720.0,15.0,15.0,very good,H,VS1,0.4,GIA,688.0,1720.0
helene mitchell,natural,oval,Excellent,Very Good,None,604.0,1510.0,14.0,15.0,very good,H,VS1,0.4,GIA,604.0,1510.0
jane brear,natural,oval,Very Good,Excellent,None,836.0,2090.0,14.0,15.0,very good,H,VS1,0.4,GIA,836.0,2090.0
liliane hans,natural,oval,Very Good,Very Good,Medium,553.0,1382.5,15.0,15.0,very good,H,VS1,0.4,GIA,553.0,1382.5
temperley,natural,oval,Excellent,Good,None,737.0,1842.5,14.0,15.0,very good,H,VS1,0.4,GIA,737.0,1842.5
alice designs jewelry,natural,oval,Very Good,Good,Faint,365.0,1216.67,13.0,15.0,very good,F,SI2,0.3,GIA,365.0,1216.67
helene mitchell,natural,oval,Very Good,Very Good,None,388.0,1293.33,13.0,15.0,very good,F,SI2,0.3,GIA,388.0,1293.33
kiara gems,natural,oval,Very Good,Good,None,319.0,1063.33,11.0,15.0,very good,F,SI2,0.3,GIA,319.0,1063.33
michelle kennedy,natural,oval,Very Good,Good,Medium,342.0,1140.0,12.0,15.0,very good,F,SI2,0.3,GIA,342.0,1140.0
alice designs jewelry,natural,pear,Excellent,Very Good,None,545.0,1362.5,13.0,15.0,ideal,H,SI2,0.4,GIA,545.0,1362.5
temperley,natural,pear,Excellent,Very Good,None,607.0,1517.5,14.0,15.0,ideal,H,SI2,0.4,GIA,607.0,1517.5
alice designs jewelry,natural,round,Excellent,Excellent,None,6195.0,4130.0,17.0,18.0,super ideal,G,SI2,1.5,GIA,6195.0,4130.0
aurora light,natural,round,Excellent,Very Good,None,10497.0,6998.0,18.0,18.0,super ideal,G,SI2,1.5,GIA,10497.0,6998.0
celestine jewels,natural,round,Excellent,Excellent,None,6729.0,4486.0,18.0,18.0,super ideal,G,SI2,1.5,GIA,6729.0,4486.0
crown jewels,natural,round,Excellent,Excellent,None,6532.0,4354.67,18.0,18.0,super ideal,G,SI2,1.5,GIA,6532.0,4354.67
emilia sterling,natural,round,Excellent,Excellent,None,5459.0,3639.33,18.0,18.0,super ideal,G,SI2,1.5,GIA,5459.0,3639.33
helene mitchell,natural,round,Excellent,Excellent,None,6729.0,4486.0,18.0,18.0,super ideal,G,SI2,1.5,GIA,6729.0,4486.0
helios diamonds,natural,round,Excellent,Excellent,None,6165.0,4110.0,18.0,18.0,super ideal,G,SI2,1.5,GIA,6165.0,4110.0
